"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"13/3/2009","02:00:00",0.324,0.12,249.15,1.4,0,0,0
"13/3/2009","03:00:00",0.268,0,248.62,1.2,0,0,0
"13/3/2009","04:00:00",1.314,0.05,243.67,5.4,0,0,18
"13/3/2009","05:00:00",0.32,0.104,245.6,1.4,0,0,0
"13/3/2009","06:00:00",0.388,0.198,245.14,1.8,0,2,0
"13/3/2009","07:00:00",2.154,0,242.67,9.2,0,0,6
"13/3/2009","08:00:00",1.814,0.062,238.79,7.6,0,0,17
"13/3/2009","09:00:00",1.352,0.046,240.31,5.6,0,0,17
"13/3/2009","10:00:00",1.27,0.058,239.16,5.2,0,0,18
"13/3/2009","11:00:00",1.442,0.188,238.42,6,0,2,18
"13/3/2009","12:00:00",0.278,0.054,239.17,1.2,0,0,0
"13/3/2009","13:00:00",0.716,0.212,241.71,3,0,0,0
"13/3/2009","14:00:00",0.514,0.146,242.14,2.2,0,0,0
"13/3/2009","15:00:00",0.384,0.124,245.08,1.6,1,0,0
"13/3/2009","16:00:00",0.472,0.254,245.15,2.2,0,1,0
"13/3/2009","17:00:00",0.218,0,244.41,0.8,0,0,0
"13/3/2009","18:00:00",1.332,0.048,240.2,5.4,0,0,18
"13/3/2009","19:00:00",1.568,0.05,239.24,6.4,0,0,18
"13/3/2009","20:00:00",1.212,0,239.1,5,0,0,0
"13/3/2009","21:00:00",0.792,0.104,240.3,3.2,0,0,0
"13/3/2009","22:00:00",2.1,0.14,240.99,8.6,0,0,18
"13/3/2009","23:00:00",0.406,0.22,244.01,1.8,0,0,0
"14/3/2009","00:00:00",0.316,0.1,245.08,1.4,0,0,0
"14/3/2009","01:00:00",0.214,0,242.77,0.8,0,0,0
"14/3/2009","02:00:00",0.218,0,243.46,0.8,0,0,0
"14/3/2009","03:00:00",0.28,0,243.64,1.2,0,0,0
"14/3/2009","04:00:00",0.26,0,244.94,1.2,0,0,0
"14/3/2009","05:00:00",0.32,0.096,244.11,1.4,0,0,0
"14/3/2009","06:00:00",0.756,0.194,242.99,3.8,0,0,7
"14/3/2009","07:00:00",0.326,0.048,242.86,1.4,0,0,0
"14/3/2009","08:00:00",1.646,0.064,241.87,6.8,0,0,18
"14/3/2009","09:00:00",1.506,0.102,245.08,6,1,0,18
"14/3/2009","10:00:00",1.534,0.216,242,6.4,1,0,18
"14/3/2009","11:00:00",1.728,0.322,241.4,7.2,0,0,18
"14/3/2009","12:00:00",1.734,0.428,241.76,7.4,0,1,18
"14/3/2009","13:00:00",1.514,0.198,242.59,6.2,0,0,18
"14/3/2009","14:00:00",1.422,0.1,244.01,5.8,0,0,18
"14/3/2009","15:00:00",1.49,0.208,244.42,6,0,0,19
"14/3/2009","16:00:00",1.43,0.106,245.85,5.8,0,0,19
"14/3/2009","17:00:00",0.458,0.346,244.43,2.2,0,1,0
"14/3/2009","18:00:00",1.82,0.066,237.94,7.6,0,0,17
"14/3/2009","19:00:00",2.214,0.052,235.81,9.4,0,0,17
"14/3/2009","20:00:00",2.65,0.054,241.55,10.8,0,0,17
"14/3/2009","21:00:00",2.34,0,240.92,9.6,0,0,17
"14/3/2009","22:00:00",3.134,0.102,237.69,13.4,1,0,17
"14/3/2009","23:00:00",2.412,0.198,240.98,10,1,0,18
"15/3/2009","00:00:00",1.7,0.104,242.92,7,0,1,18
"15/3/2009","01:00:00",1.648,0.078,239.77,6.8,0,0,17
"15/3/2009","02:00:00",1.494,0.118,241.88,6.2,0,0,17
"15/3/2009","03:00:00",0.414,0.14,244.64,1.8,0,0,0
"15/3/2009","04:00:00",0.3,0.076,244.42,1.2,0,0,0
"15/3/2009","05:00:00",0.302,0.09,243.05,1.2,0,1,0
"15/3/2009","06:00:00",0.22,0,243.65,1,0,0,0
"15/3/2009","07:00:00",0.332,0.096,241.73,1.4,0,0,0
"15/3/2009","08:00:00",0.412,0.196,241.15,2,0,0,0
"15/3/2009","09:00:00",3.932,0.316,239.44,16.4,39,0,17
"15/3/2009","10:00:00",3.322,0.234,238.34,14.4,1,34,0
"15/3/2009","11:00:00",0.606,0,239.93,2.6,1,0,0
"15/3/2009","12:00:00",0.542,0,241.72,2.2,0,0,0
"15/3/2009","13:00:00",0.328,0.098,245.29,1.4,0,0,0
"15/3/2009","14:00:00",1.442,0.098,243.89,5.8,0,0,19
"15/3/2009","15:00:00",2.688,0.482,240.62,11.4,0,11,17
"15/3/2009","16:00:00",0.46,0.092,244,2.2,0,0,0
"15/3/2009","17:00:00",0.832,0.252,241.28,4.6,0,5,0
"15/3/2009","18:00:00",0.488,0.2,244.06,2.2,0,0,0
"15/3/2009","19:00:00",0.844,0,239.34,3.6,0,3,0
"15/3/2009","20:00:00",2.29,0,239.05,9.6,0,1,17
"15/3/2009","21:00:00",1.326,0.176,241.31,5.6,0,2,0
"15/3/2009","22:00:00",2.172,0.084,239.7,9,1,0,0
"15/3/2009","23:00:00",1.94,0.096,244.29,7.8,2,1,19
"16/3/2009","00:00:00",0.442,0.074,244.48,1.8,0,0,0
"16/3/2009","01:00:00",0.216,0,242.13,0.8,0,0,0
"16/3/2009","02:00:00",0.398,0.206,244.09,1.8,0,0,0
"16/3/2009","03:00:00",0.306,0.086,243.59,1.2,0,0,0
"16/3/2009","04:00:00",0.216,0,241.64,0.8,0,0,0
"16/3/2009","05:00:00",0.216,0,242.37,0.8,0,0,0
"16/3/2009","06:00:00",0.25,0,244.36,1.2,0,0,0
"16/3/2009","07:00:00",2.846,0.218,239.41,11.8,0,0,18
"16/3/2009","08:00:00",1.332,0.062,236.67,5.6,0,0,17
"16/3/2009","09:00:00",1.294,0.054,241.52,5.2,0,0,18
"16/3/2009","10:00:00",1.384,0.056,243.55,5.6,0,0,18
"16/3/2009","11:00:00",1.296,0.052,242.15,5.2,0,0,18
"16/3/2009","12:00:00",1.394,0.082,242,5.6,0,0,18
"16/3/2009","13:00:00",1.45,0.182,240.65,6,0,0,17
"16/3/2009","14:00:00",0.216,0,243.25,0.8,0,0,0
"16/3/2009","15:00:00",0.22,0,242.36,1,0,0,0
"16/3/2009","16:00:00",0.304,0.092,245.42,1.2,0,1,0
"16/3/2009","17:00:00",0.326,0.104,245.25,1.4,0,0,0
"16/3/2009","18:00:00",0.338,0.1,243.72,1.4,0,0,0
"16/3/2009","19:00:00",0.226,0,238.81,1,0,0,0
"16/3/2009","20:00:00",1.694,0.236,239.07,7.2,0,0,0
"16/3/2009","21:00:00",2.49,0.262,239.62,11,0,1,0
"16/3/2009","22:00:00",2.646,0,238.91,11,0,0,17
"16/3/2009","23:00:00",1.024,0.212,244.5,4.2,0,0,0
"17/3/2009","00:00:00",0.254,0.06,241.97,1.2,0,0,0
"17/3/2009","01:00:00",0.23,0.052,243.76,1,0,0,0
"17/3/2009","02:00:00",0.292,0.066,245.21,1.2,0,0,0
"17/3/2009","03:00:00",0.218,0,244,1,0,0,0
"17/3/2009","04:00:00",0.214,0.05,241.79,0.8,0,0,0
"17/3/2009","05:00:00",0.394,0.188,241.99,1.8,0,0,0
"17/3/2009","06:00:00",0.326,0.096,245.09,1.4,0,0,0
"17/3/2009","07:00:00",0.848,0.114,243.26,4,0,0,1
"17/3/2009","08:00:00",2.584,0,235.11,11,0,0,17
"17/3/2009","09:00:00",1.418,0.126,237.74,6,1,0,17
"17/3/2009","10:00:00",2.786,0.106,234.66,12.6,21,0,17
"17/3/2009","11:00:00",1.454,0.228,239.79,6,0,0,17
"17/3/2009","12:00:00",1.554,0.378,239.71,6.6,0,1,18
"17/3/2009","13:00:00",1.526,0.288,244.45,6.2,0,0,18
"17/3/2009","14:00:00",1.504,0.256,244.24,6.2,0,0,19
"17/3/2009","15:00:00",1.432,0.15,244.6,5.8,0,0,18
"17/3/2009","16:00:00",1.4,0.136,241.9,5.8,0,0,18
"17/3/2009","17:00:00",0.326,0.152,243.44,1.4,0,0,0
"17/3/2009","18:00:00",0.436,0.296,244.17,2,0,0,0
"17/3/2009","19:00:00",1.206,0.444,239.1,5.8,0,2,0
"17/3/2009","20:00:00",1.672,0.324,241.83,7,0,0,0
"17/3/2009","21:00:00",4.132,0.25,239.04,17.4,0,25,18
"17/3/2009","22:00:00",2.086,0,240.27,8.6,0,17,0
"17/3/2009","23:00:00",1.186,0.122,246.9,4.8,0,2,0
"18/3/2009","00:00:00",0.24,0,245.03,1,0,0,0
"18/3/2009","01:00:00",0.498,0.328,243.14,2.4,0,1,0
"18/3/2009","02:00:00",1.418,0.09,244.2,5.8,0,0,18
"18/3/2009","03:00:00",0.214,0,242.13,0.8,0,0,0
"18/3/2009","04:00:00",0.216,0,242.92,0.8,0,0,0
"18/3/2009","05:00:00",0.214,0,242.05,0.8,0,0,0
"18/3/2009","06:00:00",0.404,0.194,241.2,1.8,0,0,0
"18/3/2009","07:00:00",1.732,0.108,241.64,7.2,0,0,18
"18/3/2009","08:00:00",1.778,0.168,236.02,7.4,0,1,18
"18/3/2009","09:00:00",1.294,0.052,241.45,5.2,0,0,17
"18/3/2009","10:00:00",1.306,0.05,243.29,5.2,0,0,19
"18/3/2009","11:00:00",1.336,0,243.73,5.4,0,0,18
"18/3/2009","12:00:00",1.77,0.292,243.3,7.4,0,0,18
"18/3/2009","13:00:00",1.446,0.06,244.66,5.8,0,0,18
"18/3/2009","14:00:00",1.332,0,245.92,5.4,0,0,18
"18/3/2009","15:00:00",1.494,0.204,246.6,6,0,1,19
"18/3/2009","16:00:00",0.416,0.106,244.14,1.8,0,0,0
"18/3/2009","17:00:00",0.358,0.07,243.54,1.6,0,0,0
"18/3/2009","18:00:00",0.334,0.07,243.14,1.4,0,0,0
"18/3/2009","19:00:00",0.254,0,241.04,1.2,0,0,0
"18/3/2009","20:00:00",0.468,0,245.39,2,0,0,0
"18/3/2009","21:00:00",2.674,0.226,238.81,11.4,1,0,17
"18/3/2009","22:00:00",2.062,0.256,241.9,8.6,1,1,18
"18/3/2009","23:00:00",0.244,0,246.35,1,1,0,0
"19/3/2009","00:00:00",0.296,0.082,244.93,1.2,0,0,0
"19/3/2009","01:00:00",0.22,0,244.61,0.8,0,0,0
"19/3/2009","02:00:00",0.276,0,248.03,1.2,0,0,0
"19/3/2009","03:00:00",0.476,0.362,247.07,2.4,0,1,0
"19/3/2009","04:00:00",0.316,0.116,245.63,1.4,0,0,0
"19/3/2009","05:00:00",0.22,0,244.8,0.8,0,0,0
"19/3/2009","06:00:00",1.336,0,243.41,5.4,0,0,19
"19/3/2009","07:00:00",2.014,0,239.81,8.4,0,0,18
"19/3/2009","08:00:00",1.764,0.206,241.57,7.2,0,2,18
"19/3/2009","09:00:00",1.456,0.19,240.67,6,0,0,18
"19/3/2009","10:00:00",1.356,0.08,239.08,5.6,0,0,17
"19/3/2009","11:00:00",1.258,0.05,238.64,5.2,0,0,18
"19/3/2009","12:00:00",1.344,0.054,239.69,5.6,0,0,18
"19/3/2009","13:00:00",1.348,0.072,239.5,5.6,0,2,18
"19/3/2009","14:00:00",1.39,0.09,241.41,5.6,0,0,18
"19/3/2009","15:00:00",1.4,0.096,243.21,5.6,0,0,18
"19/3/2009","16:00:00",0.222,0,243.31,0.8,0,0,0
"19/3/2009","17:00:00",0.214,0,243.24,0.8,0,0,0
"19/3/2009","18:00:00",0.292,0.092,243.31,1.2,0,1,0
"19/3/2009","19:00:00",0.402,0.108,240.8,1.8,0,0,0
"19/3/2009","20:00:00",0.678,0.066,242.13,2.8,0,0,0
"19/3/2009","21:00:00",0.66,0.064,241.22,2.8,0,0,0
"19/3/2009","22:00:00",0.648,0,241.82,2.6,0,0,0
"19/3/2009","23:00:00",0.664,0,245.47,2.6,0,0,0
"20/3/2009","00:00:00",1.424,0.05,244.03,5.8,0,0,18
"20/3/2009","01:00:00",0.48,0.33,243.37,2.4,0,2,0
"20/3/2009","02:00:00",0.318,0.106,245.13,1.4,0,0,0
"20/3/2009","03:00:00",0.218,0,243.28,0.8,0,0,0
"20/3/2009","04:00:00",0.274,0,242.27,1.2,0,0,0
"20/3/2009","05:00:00",0.216,0,242.69,0.8,0,0,0
"20/3/2009","06:00:00",0.406,0.214,241.12,1.8,0,2,0
"20/3/2009","07:00:00",3.422,0.286,240.28,14.6,0,0,18
"20/3/2009","08:00:00",1.586,0,241.04,6.6,0,0,18
"20/3/2009","09:00:00",1.284,0.052,240.74,5.2,0,0,18
"20/3/2009","10:00:00",1.374,0.048,241.49,5.6,0,0,18
"20/3/2009","11:00:00",1.284,0.048,241.1,5.2,0,0,18
"20/3/2009","12:00:00",1.394,0.088,242.18,5.6,0,0,18
"20/3/2009","13:00:00",1.54,0.316,241.8,6.4,0,1,18
"20/3/2009","14:00:00",0.216,0,244.42,0.8,0,0,0
"20/3/2009","15:00:00",0.218,0,245.12,0.8,0,0,0
"20/3/2009","16:00:00",0.302,0.078,244.59,1.2,0,0,0
"20/3/2009","17:00:00",0.494,0.102,244.57,2,0,0,0
"20/3/2009","18:00:00",0.468,0.222,240.8,2,0,1,0
"20/3/2009","19:00:00",0.352,0.072,240.79,1.4,0,0,0
"20/3/2009","20:00:00",3.078,0.09,237.21,12.8,0,0,17
"20/3/2009","21:00:00",1.456,0.08,241.45,6,0,0,0
"20/3/2009","22:00:00",1.634,0.156,240.63,6.8,0,0,0
"20/3/2009","23:00:00",0.394,0.254,246.56,1.8,0,2,0
"21/3/2009","00:00:00",0.254,0,247.4,1,0,0,0
"21/3/2009","01:00:00",0.22,0,247.14,0.8,0,0,0
"21/3/2009","02:00:00",0.222,0,247.84,0.8,0,0,0
"21/3/2009","03:00:00",0.292,0.054,246.88,1.4,0,0,0
"21/3/2009","04:00:00",0.404,0.25,245.89,1.8,0,2,0
"21/3/2009","05:00:00",0.312,0.112,243.36,1.4,0,0,0
"21/3/2009","06:00:00",0.298,0.084,244.29,1.2,0,0,0
"21/3/2009","07:00:00",0.22,0,244.61,0.8,0,0,0
"21/3/2009","08:00:00",1.458,0,241.82,6,0,0,18
"21/3/2009","09:00:00",1.888,0.18,242.83,7.8,1,5,18
"21/3/2009","10:00:00",1.336,0,244.13,5.4,0,0,18
"21/3/2009","11:00:00",1.288,0,241.52,5.2,0,0,18
"21/3/2009","12:00:00",0.736,0.328,241.31,3.2,0,1,0
"21/3/2009","13:00:00",1.694,0.088,241.58,7,0,0,18
"21/3/2009","14:00:00",0.434,0.05,244.58,2.2,0,0,0
"21/3/2009","15:00:00",0.474,0.066,244.7,2.2,0,0,0
"21/3/2009","16:00:00",0.49,0.086,242.57,2.2,0,0,0
"21/3/2009","17:00:00",3.132,0.418,235.89,13.4,38,1,0
"21/3/2009","18:00:00",3.028,0.276,239.19,12.6,39,0,0
"21/3/2009","19:00:00",4.526,0.35,233.86,19.6,34,0,17
"21/3/2009","20:00:00",1.72,0.074,238.26,7.2,0,0,17
"21/3/2009","21:00:00",3.04,0.182,239.79,12.6,0,0,17
"21/3/2009","22:00:00",1.426,0.206,241.12,6,0,1,0
"21/3/2009","23:00:00",1.386,0.302,246.55,5.8,0,0,0
"22/3/2009","00:00:00",0.67,0.09,242.13,2.8,0,0,0
"22/3/2009","01:00:00",0.316,0.098,242.85,1.4,0,0,0
"22/3/2009","02:00:00",0.222,0,243.01,1,0,0,0
"22/3/2009","03:00:00",0.308,0.09,243.93,1.2,0,1,0
"22/3/2009","04:00:00",0.332,0.1,243.18,1.4,0,0,0
"22/3/2009","05:00:00",1.392,0.082,241.52,5.6,0,0,18
"22/3/2009","06:00:00",0.298,0.068,242.9,1.2,0,0,0
"22/3/2009","07:00:00",0.23,0,244.27,1,0,0,0
"22/3/2009","08:00:00",0.36,0.06,240.93,1.6,0,0,0
"22/3/2009","09:00:00",0.364,0.094,241.64,1.6,0,0,0
"22/3/2009","10:00:00",0.63,0,246.25,2.6,0,0,0
"22/3/2009","11:00:00",0.506,0.158,240.11,2.2,0,1,0
"22/3/2009","12:00:00",0.3,0,240.97,1.4,0,0,0
"22/3/2009","13:00:00",1.76,0.112,239.4,7.4,1,0,18
"22/3/2009","14:00:00",1.45,0.056,243.55,6,0,0,18
"22/3/2009","15:00:00",0.926,0.068,242.23,4.2,1,9,0
"22/3/2009","16:00:00",3.076,0.264,241.19,12.8,1,11,17
"22/3/2009","17:00:00",1.632,0.186,240.78,7,0,8,0
"22/3/2009","18:00:00",1.798,0.048,238.38,7.6,0,0,17
"22/3/2009","19:00:00",1.626,0.076,240.25,6.8,0,0,17
"22/3/2009","20:00:00",1.612,0.072,239.92,6.6,0,0,18
"22/3/2009","21:00:00",1.54,0.058,241.13,6.4,0,0,18
"22/3/2009","22:00:00",3.076,0.23,236.46,13,0,1,17
"22/3/2009","23:00:00",0.556,0.19,243.86,2.4,0,0,0
"23/3/2009","00:00:00",0.39,0,247.08,1.6,0,0,0
"23/3/2009","01:00:00",0.432,0,242.5,1.8,0,0,0
"23/3/2009","02:00:00",0.554,0.222,244.34,2.4,0,0,0
"23/3/2009","03:00:00",0.388,0,244.53,1.6,0,0,0
"23/3/2009","04:00:00",0.38,0,241.88,1.6,0,0,0
"23/3/2009","05:00:00",0.498,0.12,242.14,2.2,0,0,0
"23/3/2009","06:00:00",0.486,0.112,243.82,2,0,0,0
"23/3/2009","07:00:00",2.2,0,241.05,9,0,0,18
"23/3/2009","08:00:00",1.756,0.048,237.21,7.4,0,0,18
"23/3/2009","09:00:00",1.426,0,239.43,5.8,0,0,17
"23/3/2009","10:00:00",1.532,0.09,240.29,6.4,0,0,18
"23/3/2009","11:00:00",0.45,0.084,243.88,1.8,0,0,0
"23/3/2009","12:00:00",0.438,0.088,242.54,1.8,0,0,0
"23/3/2009","13:00:00",0.376,0.092,243.97,1.6,0,1,0
"23/3/2009","14:00:00",0.392,0.098,242.26,1.6,0,0,0
"23/3/2009","15:00:00",0.368,0.074,243.69,1.6,0,0,0
"23/3/2009","16:00:00",0.292,0,242.53,1.2,0,0,0
"23/3/2009","17:00:00",0.264,0,241.65,1.2,0,0,0
"23/3/2009","18:00:00",0.588,0.152,240.95,2.6,0,0,0
"23/3/2009","19:00:00",0.966,0.112,238.32,4.2,0,0,0
"23/3/2009","20:00:00",1.266,0,239.23,5.2,0,0,0
"23/3/2009","21:00:00",1.912,0,241.54,7.8,1,0,18
"23/3/2009","22:00:00",2.704,0.198,236.48,11.4,37,0,0
"23/3/2009","23:00:00",0.386,0.096,243.28,1.6,0,0,0
"24/3/2009","00:00:00",0.276,0,245.07,1.2,0,0,0
"24/3/2009","01:00:00",0.452,0.19,243.91,2,0,2,0
"24/3/2009","02:00:00",0.294,0,244.99,1.4,0,0,0
"24/3/2009","03:00:00",0.384,0.092,242.38,1.6,0,0,0
"24/3/2009","04:00:00",0.364,0.09,241.79,1.6,0,0,0
"24/3/2009","05:00:00",1.384,0,241.49,5.6,0,0,18
"24/3/2009","06:00:00",0.362,0.086,244.71,1.6,0,1,0
"24/3/2009","07:00:00",2.01,0,240.63,8.4,0,0,18
"24/3/2009","08:00:00",1.904,0.324,239.57,8,0,0,18
"24/3/2009","09:00:00",1.454,0.1,242.74,6,0,0,18
"24/3/2009","10:00:00",1.34,0,241.61,5.4,0,0,18
"24/3/2009","11:00:00",1.758,0.058,239.8,7.8,0,0,18
"24/3/2009","12:00:00",1.318,0,239.6,5.4,0,0,18
"24/3/2009","13:00:00",1.438,0.094,241.41,6,0,0,18
"24/3/2009","14:00:00",0.518,0.354,244.97,2.6,0,2,0
"24/3/2009","15:00:00",0.272,0,246.97,1.2,0,0,0
"24/3/2009","16:00:00",0.278,0,246.03,1.2,0,0,0
"24/3/2009","17:00:00",0.46,0.226,245.45,2,0,0,0
"24/3/2009","18:00:00",0.456,0.112,243.81,2,0,0,0
"24/3/2009","19:00:00",0.752,0,240.17,4.2,0,0,0
"24/3/2009","20:00:00",2.316,0.192,236.46,10.4,10,0,17
"24/3/2009","21:00:00",1.996,0,243.61,8.2,0,0,0
"24/3/2009","22:00:00",2.528,0.104,237.11,10.6,0,0,17
"24/3/2009","23:00:00",0.524,0,243.54,2.2,0,0,0
"25/3/2009","00:00:00",0.278,0,244.62,1.2,0,0,0
"25/3/2009","01:00:00",0.222,0,244.78,0.8,0,0,0
"25/3/2009","02:00:00",0.224,0,245.09,1,0,0,0
"25/3/2009","03:00:00",0.3,0.086,245.47,1.2,0,0,0
"25/3/2009","04:00:00",0.224,0,245.49,1,0,0,0
"25/3/2009","05:00:00",0.294,0.094,242.63,1.2,0,1,0
"25/3/2009","06:00:00",1.342,0,244.87,5.4,0,0,19
"25/3/2009","07:00:00",0.962,0.124,240.41,4,0,1,0
"25/3/2009","08:00:00",1.69,0.05,239.53,7,1,0,18
"25/3/2009","09:00:00",1.516,0.194,244.79,6.2,1,2,18
"25/3/2009","10:00:00",1.298,0.05,244.39,5.2,0,0,18
"25/3/2009","11:00:00",1.458,0.176,243.49,6,0,1,18
"25/3/2009","12:00:00",1.448,0,246.52,5.8,0,1,19
"25/3/2009","13:00:00",0.542,0.048,244.24,2.2,0,2,0
"25/3/2009","14:00:00",0.998,0.216,246.5,4.4,0,6,0
"25/3/2009","15:00:00",0.636,0.398,246.53,3,0,5,0
"25/3/2009","16:00:00",0.334,0.168,243.11,1.4,0,0,0
"25/3/2009","17:00:00",0.274,0.094,245.9,1.2,0,2,0
"25/3/2009","18:00:00",0.318,0.064,242.37,1.4,0,0,0
"25/3/2009","19:00:00",1.806,0.374,239.35,7.6,0,1,0
"25/3/2009","20:00:00",2.408,0.214,237.54,10.2,0,0,17
"25/3/2009","21:00:00",1.074,0.198,244.45,4.4,0,0,0
"25/3/2009","22:00:00",2.422,0.084,237.2,10.2,1,0,17
"25/3/2009","23:00:00",1.492,0.106,243.77,6,1,0,18
"26/3/2009","00:00:00",0.324,0.114,246.46,1.4,0,0,0
"26/3/2009","01:00:00",0.396,0.21,244.22,1.8,0,0,0
"26/3/2009","02:00:00",0.408,0.24,245.99,1.8,0,1,0
"26/3/2009","03:00:00",0.324,0.114,246.44,1.4,0,0,0
"26/3/2009","04:00:00",0.39,0.204,242.84,1.8,0,0,0
"26/3/2009","05:00:00",0.312,0.1,242.95,1.4,0,0,0
"26/3/2009","06:00:00",0.32,0.106,244.62,1.4,0,0,0
"26/3/2009","07:00:00",2.828,0.34,240.8,11.8,0,1,18
"26/3/2009","08:00:00",1.644,0.072,238.8,6.8,0,0,17
"26/3/2009","09:00:00",1.386,0.084,241.61,5.6,0,0,18
"26/3/2009","10:00:00",1.422,0.178,239.05,6,0,0,17
"26/3/2009","11:00:00",1.342,0,241.36,5.4,0,0,18
"26/3/2009","12:00:00",1.358,0.068,240.56,5.6,0,1,18
"26/3/2009","13:00:00",0.222,0,244.62,1,0,0,0
"26/3/2009","14:00:00",0.214,0,242.63,0.8,0,0,0
"26/3/2009","15:00:00",0.214,0,243.27,0.8,0,0,0
"26/3/2009","16:00:00",0.268,0.05,244.09,1.2,0,0,0
"26/3/2009","17:00:00",0.3,0.092,244.28,1.2,0,2,0
"26/3/2009","18:00:00",0.37,0.086,242.24,1.6,0,0,0
"26/3/2009","19:00:00",0.428,0.064,242.51,2,0,0,0
"26/3/2009","20:00:00",1.896,0.062,238.46,7.8,0,0,18
"26/3/2009","21:00:00",1.536,0.092,241.1,6.4,0,0,0
"26/3/2009","22:00:00",0.7,0.11,239.35,3,0,1,0
"26/3/2009","23:00:00",1.408,0,243.47,5.8,0,0,18
"27/3/2009","00:00:00",0.384,0.094,245.02,1.8,0,1,0
"27/3/2009","01:00:00",0.31,0,244.82,1.4,0,0,0
"27/3/2009","02:00:00",0.39,0.096,245.53,1.8,0,1,0
"27/3/2009","03:00:00",0.284,0,244.07,1.2,0,0,0
"27/3/2009","04:00:00",0.446,0.198,243.99,2,0,1,0
"27/3/2009","05:00:00",0.306,0,243.66,1.6,0,0,0
"27/3/2009","06:00:00",0.382,0.094,245.08,1.8,0,1,0
"27/3/2009","07:00:00",2.26,0,242.51,9.2,0,0,18
"27/3/2009","08:00:00",3.92,0.048,237.7,16.4,38,1,18
"27/3/2009","09:00:00",1.394,0,240.61,5.8,1,0,18
"27/3/2009","10:00:00",1.472,0.124,240.98,6.2,0,2,18
"27/3/2009","11:00:00",1.33,0.052,239.94,5.4,0,0,18
"27/3/2009","12:00:00",1.458,0.088,245.48,5.8,0,1,18
"27/3/2009","13:00:00",1.36,0.046,242.85,5.6,0,0,18
"27/3/2009","14:00:00",0.386,0.132,245.23,1.8,0,2,0
"27/3/2009","15:00:00",0.336,0,244.09,1.6,0,0,0
"27/3/2009","16:00:00",1.362,0.696,239.25,6.8,0,1,0
"27/3/2009","17:00:00",1.496,0.152,240.53,6.2,0,0,18
"27/3/2009","18:00:00",2.748,0.38,239.45,11.6,0,2,17
"27/3/2009","19:00:00",1.606,0.254,240.28,6.8,0,0,0
"27/3/2009","20:00:00",2.072,0.244,240.94,8.6,0,0,0
"27/3/2009","21:00:00",3.306,0.264,239.96,13.8,0,0,18
"27/3/2009","22:00:00",1.5,0.074,239.14,6.2,0,0,0
"27/3/2009","23:00:00",0.434,0.18,246.76,2,0,0,0
"28/3/2009","00:00:00",0.368,0.11,243.21,1.6,0,0,0
"28/3/2009","01:00:00",1.556,0.216,240.76,6.4,0,1,18
"28/3/2009","02:00:00",0.364,0.114,243.54,1.6,0,0,0
"28/3/2009","03:00:00",0.372,0.128,243.18,1.6,0,0,0
"28/3/2009","04:00:00",0.266,0,242.06,1.2,0,0,0
"28/3/2009","05:00:00",0.264,0,240.45,1.2,0,0,0
"28/3/2009","06:00:00",0.43,0.21,244.29,2,0,1,0
"28/3/2009","07:00:00",3.618,0,242.47,14.8,0,0,0
"28/3/2009","08:00:00",1.33,0,240.62,5.4,0,0,18
"28/3/2009","09:00:00",1.566,0.202,240.03,6.6,1,0,18
"28/3/2009","10:00:00",2.954,0,237.56,13,25,0,18
"28/3/2009","11:00:00",1.534,0.222,242.82,6.4,0,1,18
"28/3/2009","12:00:00",1.598,0.184,240.41,6.6,0,0,17
"28/3/2009","13:00:00",1.746,0.284,243.93,7.2,0,1,18
"28/3/2009","14:00:00",0.438,0.168,243.45,2,0,0,0
"28/3/2009","15:00:00",1.104,0.274,245.73,4.6,0,0,0
"28/3/2009","16:00:00",0.848,0.304,243.32,3.8,0,0,0
"28/3/2009","17:00:00",1.872,0.358,243.29,7.8,0,0,18
"28/3/2009","18:00:00",4.22,0.498,238.76,17.8,39,0,18
"28/3/2009","19:00:00",2.796,0.584,239.07,11.8,1,0,18
"28/3/2009","20:00:00",3.222,0.63,238.84,13.6,0,1,17
"28/3/2009","21:00:00",1.624,0.118,245.26,6.6,0,0,0
"28/3/2009","22:00:00",1.34,0.054,239.77,5.6,0,0,0
"28/3/2009","23:00:00",2.214,0.104,242.72,9,0,0,0
"29/3/2009","00:00:00",0.324,0,245.45,1.2,2,0,0
"29/3/2009","01:00:00",3.676,0.076,242.05,15.2,38,1,0
"29/3/2009","03:00:00",1.368,0.074,244.74,5.6,0,0,0
"29/3/2009","04:00:00",1.368,0.074,244.74,5.6,0,0,0
"29/3/2009","05:00:00",1.284,0,243.67,5.2,0,0,0
"29/3/2009","06:00:00",1.38,0.076,242.92,5.6,0,0,0
"29/3/2009","07:00:00",1.436,0.204,242.81,5.8,0,0,0
"29/3/2009","08:00:00",1.374,0.096,242.34,5.6,0,0,0
"29/3/2009","09:00:00",0.434,0.114,244.35,1.8,0,0,0
"29/3/2009","10:00:00",2.754,0.244,238.08,11.6,0,1,18
"29/3/2009","11:00:00",0.384,0,244.05,1.6,0,0,0
"29/3/2009","12:00:00",0.596,0,243.15,2.4,0,0,0
"29/3/2009","13:00:00",1.584,0.194,244.69,6.4,0,1,18
"29/3/2009","14:00:00",1.56,0,243.17,6.4,0,0,18
